,index,spotify_artist_id,list_original_name,music_story_id,instagram_url,instagram_username,facebook_url,facebook_username,twitter_url,twitter_username,instagram_followers,instagram_data
33,430,4LcUpNlXFEleaLlelmkv2R,"""Kris Kross Amsterdam""",105390,https://www.instagram.com/kriskrossamsterdam,kriskrossamsterdam,,,,,100677,"{'pk': '372472257', 'username': 'kriskrossamsterdam', 'full_name': 'KЯIS KЯOSS AMSTERDAM', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/176554177_315277640112287_849491534943601562_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=6z2ghtdjTCUAX8EqW_B&edm=AHG7ALcBAAAA&ccb=7-4&oh=93b9bde72c0f558acdc948317b0ec1a5&oe=60B24B83&_nc_sid=5cbaad', 'profile_pic_id': '2558884280837065362_372472257', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619776849, 'live_broadcast_id': None, 'id': '372472257'}"
519,1025,4lDBihdpMlOalxy1jkUbPl,"""Grey""",,https://www.instagram.com/grey,grey,,,,,85180,"{'pk': '1748629878', 'username': 'grey', 'full_name': 'Grey Advertising', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/26868824_2024982377784807_1873234511383232512_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=7HcP-Ikjj5IAX_PeGZJ&edm=AHG7ALcBAAAA&ccb=7-4&oh=b65fb58384441906f63b9946d96611d6&oe=60B13316&_nc_sid=5cbaad', 'profile_pic_id': '1708316787731269374_1748629878', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '1748629878'}"
54,902,4lDiJcOJ2GLCK6p9q5BgfK,"""Kontra K""",4561294,https://www.instagram.com/kontrak,kontrak,,,,,1548036,"{'pk': '1482079955', 'username': 'kontrak', 'full_name': 'Kontra K', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/140814809_154694336260310_2542195941694471715_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=NNLuLBkbLRMAX8Ya9HI&edm=AHG7ALcBAAAA&ccb=7-4&oh=9126fc98dff540579ebed08d317992c3&oe=60B27D49&_nc_sid=5cbaad', 'profile_pic_id': '2491097300817117327_1482079955', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619778853, 'live_broadcast_id': None, 'id': '1482079955'}"
572,573,4lDXfIznmGueBgTjI3qGUX,"""MÃ¸me""",4569593,http://instagram.com/momemusic,momemusic,,,,,34744,
570,1023,4LEiUm1SRbFMgfqnQTwUbQ,"""Bon Iver""",105620,http://www.instagram.com/boniver,boniver,,,,,683660,
201,476,4LLpKhyESsyAXpc4laK94U,"""Mac Miller""",4469545,https://www.instagram.com/mostdopefanpage,mostdopefanpage,,,,,48443,"{'pk': '8894902160', 'username': 'mostdopefanpage', 'full_name': '𝙈𝙖𝙘 𝙈𝙞𝙡𝙡𝙚𝙧🏊🏻\u200d♂️', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/140069201_230164622120800_768555406916019752_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=rNiO4GAyPXwAX-dxym-&edm=AHG7ALcBAAAA&ccb=7-4&oh=5e4dad34732bc191ea53c21a3da825f6&oe=60B1D87D&_nc_sid=5cbaad', 'profile_pic_id': '2490487876488706150_8894902160', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '8894902160'}"
905,906,4LXBc13z5EWsc5N32bLxfH,"""Nekfeu""",165026,http://www.instagram.com/neklefeu,neklefeu,,,,,2412,"{'biography': '', 'blocked_by_viewer': False, 'restricted_by_viewer': False, 'country_block': False, 'external_url': None, 'external_url_linkshimmed': None, 'edge_followed_by': {'count': 2412}, 'fbid': '17841406347187301', 'followed_by_viewer': False, 'edge_follow': {'count': 0}, 'follows_viewer': False, 'full_name': 'Nekfeu', 'has_ar_effects': False, 'has_clips': False, 'has_guides': False, 'has_channel': False, 'has_blocked_viewer': False, 'highlight_reel_count': 0, 'has_requested_viewer': False, 'id': '6458411572', 'is_business_account': False, 'is_professional_account': False, 'is_joined_recently': False, 'business_category_name': None, 'overall_category_name': None, 'category_enum': None, 'category_name': None, 'is_private': True, 'is_verified': False, 'edge_mutual_followed_by': {'count': 0, 'edges': []}, 'profile_pic_url': 'https://scontent-mct1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-mct1-1.cdninstagram.com&_nc_ohc=a25KrB-CGvQAX_naRe9&edm=AJ9x6zYAAAAA&ccb=7-4&oh=2d35ffff35cdad9a848b86adc491e6cc&oe=6098DA8F&_nc_sid=cff2a4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'profile_pic_url_hd': 'https://scontent-mct1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-mct1-1.cdninstagram.com&_nc_ohc=a25KrB-CGvQAX_naRe9&edm=AJ9x6zYAAAAA&ccb=7-4&oh=2d35ffff35cdad9a848b86adc491e6cc&oe=6098DA8F&_nc_sid=cff2a4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'requested_by_viewer': False, 'should_show_category': False, 'username': 'neklefeu', 'connected_fb_page': None, 'edge_felix_video_timeline': {'count': 0, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': []}, 'edge_owner_to_timeline_media': {'count': 0, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': []}, 'edge_saved_media': {'count': 0, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': []}, 'edge_media_collections': {'count': 0, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': []}}"
193,463,4m6ubhNsdwF4psNf3R8kwR,"""Khea""",,https://www.instagram.com/khea.yf,khea.yf,,,,,3987492,"{'pk': '2065856696', 'username': 'khea.yf', 'full_name': '', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/164102054_115688213926583_1259043549675548840_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=k9twSXBGS3IAX95Crqg&edm=AHG7ALcBAAAA&ccb=7-4&oh=ffe90bd1fb404cac3e08418c27d78329&oe=60B16C4B&_nc_sid=5cbaad', 'profile_pic_id': '2537684886430721821_2065856696', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619737423, 'live_broadcast_id': None, 'id': '2065856696'}"
58,975,4mAsWDGLUIEdo6imU77WG6,"""Boomdabash""",,https://www.instagram.com/boomdabash_official,boomdabash_official,,,,,221743,"{'pk': '27669268', 'username': 'boomdabash_official', 'full_name': 'BoomDaBash Official', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/124396403_462867478013246_1289757098120107295_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=Fc8UZBHuiVgAX-tztpl&edm=AHG7ALcBAAAA&ccb=7-4&oh=efe3a70eeae7d511ba1534910e85974f&oe=60B13A50&_nc_sid=5cbaad', 'profile_pic_id': '2438511608922767443_27669268', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619726210, 'live_broadcast_id': None, 'id': '27669268'}"
2,11,4MCBfE4596Uoi2O4DtmEMz,"""Juice WRLD""",4713971,https://www.instagram.com/juicewrld999,juicewrld999,,,,,12089458,"{'pk': '275878468', 'username': 'juicewrld999', 'full_name': 'Juice WRLD 9 9 9', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/56614179_307455023266244_909798086178504704_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=jYRkq2CCuaAAX90demX&edm=AHG7ALcBAAAA&ccb=7-4&oh=fc2dba1fabcb1980795bdb889d58dbac&oe=60AD083C&_nc_sid=5cbaad', 'profile_pic_id': '2024696104957680815_275878468', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '275878468'}"
196,467,4MIULe6tfg2loNzBy5B9eu,"""T-Wayne""",4569045,https://www.instagram.com/twayne,twayne,,,,,297462,"{'pk': '196619777', 'username': 'twayne', 'full_name': 'T-wayne', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/119718696_354399289071801_1628503568444392111_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=sM9xDbmBPc4AX_MvzEo&edm=AHG7ALcBAAAA&ccb=7-4&oh=dc08419ddcf988b27f4500adcc4edddd&oe=60AFC0F9&_nc_sid=5cbaad', 'profile_pic_id': '2402269167732209132_196619777', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619706328, 'live_broadcast_id': None, 'id': '196619777'}"
649,1102,4MVyzYMgTwdP7Z49wAZHx0,"""Lynyrd Skynyrd""",100101,http://www.instagram.com/skynyrd,skynyrd,,,,,181280,
554,1089,4N874uPqBka1QiCvnCVOtr,"""Phoebe Ryan""",4571905,https://www.instagram.com/phoeberyan,phoeberyan,,,,,91446,"{'pk': '33636232', 'username': 'phoeberyan', 'full_name': 'PHOEBE HOLIDAY RYAN', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/156286469_134757011802390_7825782769462803058_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=McuY9L15nH0AX-go1GP&edm=AHG7ALcBAAAA&ccb=7-4&oh=30a646e599351eedb2bcbe93f5c6a079&oe=60AF54F3&_nc_sid=5cbaad', 'profile_pic_id': '2522253306527264906_33636232', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619739811, 'live_broadcast_id': None, 'id': '33636232'}"
18,19,4nDoRrQiYLoBzwC5BhVJzF,"""Camila Cabello""",4568943,http://instagram.com/camila_cabello,camila_cabello,,,,,51946457,
315,316,4NHQUGzhtTLFvgF5SZesLK,"""Tove Lo""",4538048,http://instagram.com/tovelo,tovelo,,,,,1936145,
510,511,4njdEjTnLfcGImKZu1iSrz,"""AWOLNATION""",142411,http://www.instagram.com/awolnation,awolnation,,,,,128282,
38,39,4npEfmQ6YuiwW1GpUmaq3F,"""Ava Max""",4717940,http://www.instagram.com/avamax,avamax,,,,,2128040,
594,1047,4NZvixzsSefsNiIqXn0NDe,"""Maggie Rogers""",4680443,http://www.instagram.com/maggierogers,maggierogers,,,,,777778,
25,26,4O15NlyKLIASxsJ0PrXPfz,"""Lil Uzi Vert""",4677021,http://www.instagram.com/liluzivert,liluzivert,,,,,14884800,
526,979,4OBJLual30L7gRl5UkeRcT,"""T.I.""",102997,http://www.instagram.com/troubleman31,troubleman31,,,,,13546300,
50,186,4obzFoKoKRHIphyHzJ35G3,"""Becky G""",4507174,https://www.instagram.com/iambeckyg,iambeckyg,,,,,26069884,"{'pk': '16754881', 'username': 'iambeckyg', 'full_name': 'Becky G', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/175515958_1114173726056239_8824460387267999004_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=lfl-SZv9s40AX_xvzgW&edm=AHG7ALcBAAAA&ccb=7-4&oh=70b3c0407b4d9969fd32e35a7a1102a3&oe=60B0BBC3&_nc_sid=5cbaad', 'profile_pic_id': '2556314007638534646_16754881', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619750828, 'live_broadcast_id': None, 'id': '16754881'}"
1,54,4ofCBoyEiGSePFAG500xev,"""Regard""",,https://www.instagram.com/djregardofficial,djregardofficial,,,,,102935,"{'pk': '3010075864', 'username': 'djregardofficial', 'full_name': 'Regard', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/167673206_993918027806278_3932961824099558948_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=E1t7VKvNOqAAX9js1dy&edm=AHG7ALcBAAAA&ccb=7-4&oh=bb46bf057ef5d527d1f702580c5eb913&oe=60B28CEB&_nc_sid=5cbaad', 'profile_pic_id': '2543109479811375767_3010075864', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619740627, 'live_broadcast_id': None, 'id': '3010075864'}"
88,329,4ON1ruy5ijE7ZPQthbrkgI,"""Burak Yeter""",,https://www.instagram.com/burakyeter32,burakyeter32,,,,,1226,"{'pk': '287927192', 'username': 'burakyeter32', 'full_name': 'Burak Yeter', 'is_private': True, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/118560643_612383262810567_1850549521326671433_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=7pIhz7DzHaIAX9aTpz1&edm=AHG7ALcBAAAA&ccb=7-4&oh=d2346ca4266be957348a79b99727ef6e&oe=60B076B4&_nc_sid=5cbaad', 'profile_pic_id': '2388155620733142661_287927192', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': True, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '287927192'}"
654,655,4oUHIQIBe0LHzYfvXNW4QM,"""Morgan Wallen""",4689369,http://www.instagram.com/morganwallen,morganwallen,,,,,2360336,
737,738,4pADjHPWyrlAF0FA7joK2H,"""Jay Sean""",107786,http://www.instagram.com/JaySean,JaySean,,,,,556946,
52,189,4phGZZrJZRo4ElhRtViYdl,"""Jason Mraz""",7588,https://www.instagram.com/jason_mraz,jason_mraz,,,,,1392963,"{'pk': '5560422', 'username': 'jason_mraz', 'full_name': 'Jason Mraz', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/116695610_182283776800729_2498278340117325418_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=_Oi6nsxQNyUAX-X9Hj0&edm=AHG7ALcBAAAA&ccb=7-4&oh=eb6c89cad67d26f345a18922b78fb817&oe=60B0A3B8&_nc_sid=5cbaad', 'profile_pic_id': '2368231109336279826_5560422', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '5560422'}"
271,602,4poL7YCSkG7kMnWjAdDU91,"""Era Istrefi""",4649229,https://www.instagram.com/eraistrefi,eraistrefi,,,,,1510040,"{'pk': '199762683', 'username': 'eraistrefi', 'full_name': 'Era Istrefi', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/176535692_280482910385179_1470059381923928077_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=pnM_qAsR_3wAX_haoBd&edm=AHG7ALcBAAAA&ccb=7-4&oh=180e67dca47e3d1aef6502ad0fbc0b84&oe=60AFB5D8&_nc_sid=5cbaad', 'profile_pic_id': '2562690542753144544_199762683', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619717525, 'live_broadcast_id': None, 'id': '199762683'}"
251,553,4PVn1b2WnnXdq80C7uaZLZ,"""Nause""",158353,https://www.instagram.com/nause,nause,,,,,19152,"{'pk': '21150757', 'username': 'nause', 'full_name': 'Nause', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/177639735_2687151981574803_878260705923328305_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=Kxz8OTTqwCgAX8Bcfiy&edm=AHG7ALcBAAAA&ccb=7-4&oh=cb9eab85dcad8c1b5e311e391ca5bfb9&oe=60B21072&_nc_sid=5cbaad', 'profile_pic_id': '2560989910673582563_21150757', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '21150757'}"
5,718,4PzYKhC14sTJNEr0dzoo0d,"""LuÃ­sa Sonza""",4703102,,,,,,,-1,
72,73,4q3ewBCX7sLwd24euuV69X,"""Bad Bunny""",4685201,http://www.instagram.com/badbunnypr,badbunnypr,,,,,32104493,
83,247,4Q6nIcaBED8qUel8bBx6Cr,"""Jax Jones""",4574087,https://www.instagram.com/jaxjones,jaxjones,,,,,187779,"{'pk': '342357215', 'username': 'jaxjones', 'full_name': '| Jax Jones |', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/116405856_723944404849691_442571180398669911_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=nD3j3SQfcFIAX8xT47P&edm=AHG7ALcBAAAA&ccb=7-4&oh=7f8eb61a57a68345a32dcce3e52889f4&oe=60B04BDF&_nc_sid=5cbaad', 'profile_pic_id': '2366182769547190572_342357215', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '342357215'}"
44,180,4qBgvVog0wzW75IQ48mU7v,"""KYLE""",4599687,https://www.instagram.com/kyle,kyle,,,,,2149541,"{'pk': '258288542', 'username': 'kyle', 'full_name': 'Kyle Forgeard', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/17077273_808503452634623_902249711220555776_a.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=Zka80oXf2I0AX_6xjci&edm=AHG7ALcBAAAA&ccb=7-4&oh=b3194bddd9e934f34be62271c40b1ddc&oe=60B235C5&_nc_sid=5cbaad', 'profile_pic_id': '1466313515865399524_258288542', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619753578, 'live_broadcast_id': None, 'id': '258288542'}"
123,168,4qIVPF0s71ZYW3qzhu5GkF,"""Kina""",4547867,https://www.instagram.com/lovemylife_kina,lovemylife_kina,,,,,1540,"{'pk': '2077039681', 'username': 'lovemylife_kina', 'full_name': 'KINA', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/158850951_432344451330589_3541460676101546289_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=RSraoblzYBoAX926kyK&edm=AHG7ALcBAAAA&ccb=7-4&oh=e33dcddc65ee2462b32b7d638ffe2c11&oe=60AFCF5D&_nc_sid=5cbaad', 'profile_pic_id': '2526770818081661489_2077039681', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619782407, 'live_broadcast_id': None, 'id': '2077039681'}"
748,749,4QQgXkCYTt3BlENzhyNETg,"""Earth, Wind & Fire""",100725,http://www.instagram.com/earthwindandfire,earthwindandfire,,,,,276618,
52,74,4QVBYiagIaa6ZGSPMbybpy,"""Pedro CapÃ³""",122525,https://www.instagram.com/capa_tropa_3,capa_tropa_3,,,,,151,"{'pk': '8943165996', 'username': 'capa_tropa_3', 'full_name': 'PEDRO', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/121021436_376359113400835_4478643523677514900_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=JPvoQsLn_5cAX_gAzpx&edm=AHG7ALcBAAAA&ccb=7-4&oh=dbefcb3acd46143a37d009bff1b7ce9a&oe=60B12222&_nc_sid=5cbaad', 'profile_pic_id': '2420091561507129447_8943165996', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '8943165996'}"
146,372,4qWnlmXWuGv2TtuxtIWlJX,"""BANNERS""",,https://www.instagram.com/banners.minecraft,banners.minecraft,,,,,4884,"{'pk': '18741821087', 'username': 'banners.minecraft', 'full_name': 'Minecraft Banners', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/67230336_660640827767727_6744083568030384128_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=32Jt9Mk3hjcAX-2ubGQ&edm=AHG7ALcBAAAA&ccb=7-4&oh=2b7cf912e4a91900cec7460819a795eb&oe=60B116CD&_nc_sid=5cbaad', 'profile_pic_id': '2117892871700331502_18741821087', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '18741821087'}"
26,27,4r63FhuTkUYltbVAg5TQnk,"""DaBaby""",4720115,http://www.instagram.com/dababy,dababy,,,,,17790687,
184,448,4riOEaOW5hCeqomFDBk0aP,"""Rochy RD""",,https://www.instagram.com/rochy_rd_official,rochy_rd_official,,,,,3578,"{'pk': '8593473086', 'username': 'rochy_rd_official', 'full_name': 'Rochy RD 🇩🇴|El Ñiño|🔝', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/41512399_2289768407933267_495230641424564224_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=oDzhhhTFipAAX-Jzgg8&edm=AHG7ALcBAAAA&ccb=7-4&oh=75ee6fd2807f99b70e1bd990c3a13bd5&oe=60AF5880&_nc_sid=5cbaad', 'profile_pic_id': '1877893791547868640_8593473086', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '8593473086'}"
118,119,4rTv3Ejc7hKMtmoBOK1B4T,"""Ali Gatie""",4724552,http://www.instagram.com/aligatie,aligatie,,,,,1700410,
519,520,4RVnAU35WRWra6OZ3CbbMA,"""Kylie Minogue""",1732,http://www.instagram.com/kylieminogue,kylieminogue,,,,,2221518,
298,299,4Rxn7Im3LGfyRkY2FlHhWi,"""Nick Jonas""",103352,http://www.instagram.com/nickjonas,nickjonas,,,,,30394180,
889,890,4S9EykWXhStSc15wEx8QFK,"""CÃ©line Dion""",5144,http://www.instagram.com/celinedion,celinedion,,,,,4706565,
120,422,4ScCswdRlyA23odg9thgIO,"""Jess Glynne""",4556255,https://www.instagram.com/jessglynne_italy,jessglynne_italy,,,,,1000,"{'pk': '3889195253', 'username': 'jessglynne_italy', 'full_name': 'JESS GLYNNE ITALIA', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/146357827_1067038477129410_8148393907980008050_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=JkHBrIvyS-wAX8VLz_O&edm=AHG7ALcBAAAA&ccb=7-4&oh=636e60a7ea09bdce24868c44caab36fd&oe=60B188AE&_nc_sid=5cbaad', 'profile_pic_id': '2503325785732651941_3889195253', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '3889195253'}"
649,650,4sg4no0TXdsrM1s4SVUwNF,"""Juju""",4674833,http://www.instagram.com/jujuvierundvierzig,jujuvierundvierzig,,,,,984290,
167,209,4sj6D0zlMOl25nprDJBiU9,"""Andy Williams""",6649,https://www.instagram.com/andywilliamsofficial,andywilliamsofficial,,,,,6500,"{'pk': '4675940217', 'username': 'andywilliamsofficial', 'full_name': 'Andy Williams', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/107826866_2620772021518144_3383312216852693253_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=9QRRV3S0C04AX-Jb9dA&edm=AHG7ALcBAAAA&ccb=7-4&oh=9d59e1f7b644160280a146fc07c9ec6f&oe=60B0346F&_nc_sid=5cbaad', 'profile_pic_id': '2352039148246782520_4675940217', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '4675940217'}"
